0,5
1,11
2,11
3,9
4,9
5,10
6,8
7,9
8,10
9,8
10,9
11,8
12,8
13,7
14,8
15,6
16,5
17,6
18,6
19,5
20,4
21,5
22,4
23,4
24,4
25,5
26,4
27,4
28,5
29,3
30,3
31,3
32,3
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
