0,3
1,5
2,5
3,6
4,7
5,7
6,6
7,5
8,4
9,5
10,5
11,5
12,5
13,5
14,5
15,6
16,7
17,5
18,6
19,6
20,5
21,5
22,5
23,4
24,4
25,3
26,3
27,3
28,3
29,3
30,3
31,2
32,2
33,2
34,2
35,2
36,2
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
