0,10
1,29
2,29
3,26
4,25
5,24
6,23
7,20
8,20
9,20
10,16
11,14
12,14
13,15
14,14
15,13
16,10
17,13
18,12
19,11
20,11
21,10
22,8
23,7
24,7
25,7
26,7
27,7
28,7
29,7
30,7
31,7
32,7
33,6
34,5
35,5
36,5
37,5
38,5
39,5
40,5
41,5
42,5
43,5
44,5
45,5
46,5
47,5
48,5
49,5
50,5
51,5
52,4
53,4
54,3
55,3
56,3
57,3
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
