0,10
1,22
2,20
3,21
4,20
5,18
6,15
7,14
8,14
9,14
10,14
11,14
12,14
13,14
14,14
15,13
16,12
17,12
18,11
19,9
20,8
21,8
22,7
23,7
24,7
25,7
26,7
27,7
28,7
29,7
30,7
31,7
32,7
33,7
34,7
35,7
36,7
37,7
38,7
39,7
40,7
41,7
42,7
43,7
44,7
45,7
46,7
47,6
48,6
49,6
50,6
51,5
52,5
53,5
54,4
55,4
56,4
57,4
58,4
59,4
60,4
61,3
62,3
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
