0,10
1,21
2,36
3,36
4,37
5,35
6,30
7,33
8,34
9,33
10,25
11,25
12,24
13,22
14,21
15,21
16,19
17,18
18,18
19,16
20,13
21,13
22,11
23,11
24,11
25,10
26,10
27,9
28,8
29,8
30,7
31,5
32,5
33,5
34,5
35,4
36,4
37,4
38,4
39,4
40,4
41,4
42,3
43,3
44,3
45,3
46,3
47,3
48,3
49,3
50,3
51,3
52,3
53,3
54,3
55,3
56,3
57,3
58,3
59,3
60,3
61,3
62,3
63,3
64,3
65,3
66,3
67,3
68,3
69,3
70,3
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
